PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,FATALS,DRUNK_DR
1,147,0,21,1,2015,4,18,14,3,SR-33,,35.71254722,-77.47776944,1,0
3,155,2770,1,1,2015,5,2,26,6,5TH STREET,,34.61810833,-78.99513611,1,1
5,155,0,2,1,2015,6,19,5,3,SR-711,,34.65379722,-79.15502778,1,0
4,155,0,6,1,2015,3,16,57,4,CR-1005,,34.76344722,-78.91795833,1,0
4,155,0,9,1,2015,6,17,43,4,CR-1004,,34.69373889,-78.86742222,2,0
2,155,0,12,1,2015,2,7,46,1,I-95,,34.60187222,-79.10276667,1,0
3,157,0,14,1,2015,4,7,31,3,SR-14,,36.52365278,-79.75346389,1,0
1,163,0,1,1,2015,5,14,15,3,SR-41,,34.72667222,-78.20446389,1,0
10,175,0,2,1,2015,6,14,47,3,SR-280,,35.27451944,-82.70363333,1,0
1,183,0,9,1,2015,6,22,10,3,SR-540,,35.86663889,-78.83650278,1,1
1,183,3750,9,1,2015,6,23,18,1,I-540,,35.90437222,-78.77308889,1,0
2,183,3750,19,1,2015,2,0,24,1,I-440,,35.83329167,-78.67502778,1,1
2,183,0,28,1,2015,4,17,10,3,SR-42,SR-1173,35.56708056,-78.85015833,1,0
2,185,0,7,1,2015,4,8,0,2,US-1,,36.53658889,-78.19222778,1,0
1,189,0,21,1,2015,4,18,26,3,SR-88,,36.37336944,-81.72068889,1,1
2,191,0,24,1,2015,7,5,33,3,SR-111,,35.19181111,-77.88170278,1,0
2,193,0,13,1,2015,3,4,35,3,SR-18,,36.13829444,-81.16024167,1,1
1,195,0,13,1,2015,3,13,38,3,SR-1622,,35.65227778,-77.87305278,1,0
2,195,5070,19,1,2015,2,19,11,6,WARD BLVD,,35.73233056,-77.93495833,1,0
2,197,0,14,1,2015,4,6,26,3,SR-1331,,36.21525833,-80.7787,1,0
2,197,0,27,1,2015,3,22,46,3,SR-67,,36.216075,-80.49080278,2,1
1,21,170,28,1,2015,4,8,17,1,I-26,,35.53479722,-82.60274444,1,0
1,49,0,14,1,2015,4,1,58,4,CR-1549,,35.34816667,-77.31888611,1,0
2,49,0,21,1,2015,4,10,28,2,US-70,,34.97179444,-76.97204444,1,0
2,51,0,20,1,2015,3,15,45,2,US-301,,34.98301944,-78.906,1,0
4,59,0,30,1,2015,6,5,53,4,CR-1606,,35.88333889,-80.50715278,1,0
1,67,5120,3,1,2015,7,2,41,6,BUTTERFIELD DRIVE,SAWYER STREET,36.14143889,-80.21411111,1,0
1,67,5120,30,1,2015,6,21,16,6,NEW WALKERTOWN ROAD,,36.10223333,-80.22609167,1,0
1,69,0,24,1,2015,7,22,47,4,CR-1101,CR-1103,35.95050833,-78.35742222,1,1
1,71,390,25,1,2015,1,2,29,1,I-85,,35.26423333,-81.06150278,1,0
1,81,1940,9,1,2015,6,16,55,6,HIGH POINT ROAD,W. LEE STREET,36.06039722,-79.82662222,1,0
1,81,4464,20,1,2015,3,19,23,3,SR-68,US-158,36.23749444,-79.97914722,1,0
5,81,1940,28,1,2015,4,15,8,2,US-29,MARTIN LUTHER KING JR DRIVE,36.04470556,-79.774675,2,1
5,105,4090,27,1,2015,3,10,28,6,BROADWAY RD,,35.38109722,-79.10928889,1,0
1,105,0,27,1,2015,3,18,32,2,US-1,SR-1334,35.44238889,-79.21598056,1,0
1,119,870,25,1,2015,1,1,27,6,PARK ROAD,,35.10716389,-80.858125,1,1
5,119,870,31,1,2015,7,11,7,6,CENTRAL AVE,E 7TH ST,35.220425,-80.8289,2,0
1,133,0,25,1,2015,1,1,48,2,US-258,,34.75231389,-77.45103611,1,1
1,137,120,18,1,2015,1,17,33,3,SR-306,,35.02939167,-76.82691944,1,1
2,139,0,31,1,2015,7,23,23,3,SR-1333,,36.30451389,-76.23845,1,1
1,171,0,31,1,2015,7,13,51,3,SR-2051,,36.36906667,-80.45345556,1,0
4,179,9997,9,1,2015,6,19,18,6,OLD MONROE RD,,35.08217778,-80.69259722,1,0
4,183,3750,29,1,2015,5,14,51,6,SIX FORKS RD,ANDERSON DR,35.82354167,-78.63243889,1,0
2,189,560,22,1,2015,5,19,35,3,SR-105,,36.20489444,-81.69320833,1,0
1,191,1880,11,1,2015,1,9,49,2,US-70,,35.40044167,-77.98311667,1,0
2,27,2270,24,1,2015,7,12,40,2,US-321,MT HERMAN ROAD,35.85836111,-81.48623889,1,1
1,1,0,15,2,2015,1,8,4,4,CR-2126,,36.06209722,-79.26525,1,0
3,9,0,2,2,2015,2,11,53,3,SR-163,,36.37646389,-81.4787,1,0
3,21,0,1,2,2015,1,19,12,4,CR-1220,,35.55160278,-82.68958611,1,0
1,21,170,23,2,2015,2,21,2,2,US-70,,35.58413333,-82.47006944,1,0
3,39,0,4,2,2015,4,7,57,2,US-64,,35.06103056,-83.95163056,1,0
3,43,0,2,2,2015,2,16,1,4,CR-1151,,35.03030278,-83.76291944,1,1
5,47,0,3,2,2015,3,18,33,2,US-701,CR-1004,34.27724722,-78.74263611,1,0
5,47,0,6,2,2015,6,12,38,3,SR-904,,34.10255278,-78.81431389,1,0
1,47,0,13,2,2015,6,15,31,3,SR-904,,34.10253056,-78.812425,1,1
2,49,610,8,2,2015,1,19,44,2,US-17,MILL STREET,35.12221111,-77.01955278,1,0
1,51,0,7,2,2015,7,18,29,4,CR-1606,,35.20734444,-78.87258056,1,0
2,51,4374,27,2,2015,6,7,51,6,BRAGG BLVD,,35.210675,-78.99423333,1,0
1,57,0,10,2,2015,3,13,41,1,I-85,,35.81990556,-80.17226389,1,0
1,61,0,4,2,2015,4,12,29,4,CR-1502,,35.10169444,-77.90855,1,0
1,65,0,15,2,2015,1,14,7,4,CR-1409,,36.14108889,-77.693075,1,1
1,67,0,2,2,2015,2,19,12,4,CR-2614,SR-66,36.03934167,-80.05037778,1,1
3,71,3190,5,2,2015,5,5,34,6,W CHARLOTTE AVE,,35.30620833,-81.03063611,1,0
2,71,0,14,2,2015,7,4,7,4,CR-2003,,35.31283889,-81.12096389,2,1
1,81,1940,13,2,2015,6,4,27,1,I-40,,36.09741111,-80.01253611,1,1
5,83,3860,20,2,2015,6,6,38,1,I-95,,36.40403889,-77.64218056,1,0
1,87,0,7,2,2015,7,18,3,2,US-276,,35.45904167,-82.84717222,1,0
0,89,2130,3,2,2015,3,9,48,6,SUMMIT CIRCLE,,35.31025556,-82.46392222,1,0
2,91,0,16,2,2015,2,19,40,3,SR-561,`,36.30069167,-77.13586667,1,0
1,97,0,8,2,2015,1,11,28,3,SR-1505,,35.74814167,-81.05335278,1,0
2,107,0,6,2,2015,6,6,20,2,US-258,,35.06881111,-77.64069722,1,0
1,109,0,11,2,2015,4,19,45,3,SR-10,,35.553225,-81.50323611,1,0
1,111,0,24,2,2015,3,19,53,1,I-40,,99.9999,999.9999,1,0
1,117,0,15,2,2015,1,7,37,2,US-64,,35.806375,-76.89878056,1,1
1,119,870,7,2,2015,7,7,8,6,ALBEMARLE RD,,35.20255,-80.72619444,1,1
2,119,870,28,2,2015,7,10,37,6,STATESVILLE RD,,35.31311111,-80.83969722,1,1
1,127,0,19,2,2015,5,19,33,2,US-64,,99.9999,999.9999,1,0
1,129,5060,2,2,2015,2,0,59,6,CAROLINA BEACH RD,,34.16821667,-77.92105,1,1
2,129,5060,2,2,2015,2,11,10,2,US-421,SAINT ANDREWS DR,34.21176944,-77.94584444,1,0
3,133,0,9,2,2015,2,18,37,3,SR-1326,,34.79504722,-77.37532778,1,0
2,133,0,24,2,2015,3,11,59,3,SR-1107,,34.697225,-77.560425,1,0
1,135,0,27,2,2015,6,21,21,2,US-70,,36.08724167,-79.10951111,1,1
1,139,0,12,2,2015,5,18,13,6,PEARTREE RD,,36.29191944,-76.2234,1,0
4,147,0,6,2,2015,6,15,47,3,SR-1109,SR-1110,35.44309444,-77.45498611,1,0
4,151,0,9,2,2015,2,12,58,2,US-64,SR-1332,35.7335,-79.95696944,1,0
3,151,0,28,2,2015,7,9,21,2,US-311,,35.80302778,-79.82395,1,1
3,151,0,28,2,2015,7,20,40,2,US-64,,35.70759722,-79.776925,2,1
1,155,0,10,2,2015,3,21,37,3,SR-2214,,34.50143611,-78.96156389,1,1
3,155,0,14,2,2015,7,10,44,3,SR-72,,34.61811667,-79.01046667,1,0
1,155,0,20,2,2015,6,13,28,3,SR-20,,34.81133889,-78.98661944,1,0
2,155,0,28,2,2015,7,20,8,3,SR-1752,SR-1318,34.70254167,-79.01919167,1,0
1,159,0,1,2,2015,1,1,11,3,SR-1747,,35.72054722,-80.70356944,1,1
1,159,0,8,2,2015,1,17,56,1,I-85,,35.56629722,-80.56261111,1,0
1,163,0,12,2,2015,5,7,9,1,I-40 OFF RAMP,,35.11951111,-78.17031944,1,0
2,169,0,28,2,2015,7,1,6,2,US-311,,36.33829167,-80.067125,1,1
1,175,0,8,2,2015,1,21,8,2,US-64,,35.20464167,-82.7668,1,1
1,179,2290,21,2,2015,7,1,46,4,CR-1357,,35.03914722,-80.69759167,1,1
1,179,3080,24,2,2015,3,15,41,4,CR-1137,,34.90368056,-80.67681667,1,0
4,183,0,3,2,2015,3,11,17,1,I-40,,35.66686389,-78.56342222,1,0
3,183,3750,1,2,2015,1,7,27,6,JONES SAUSAGE ROAD,,35.72423056,-78.58224167,1,0
2,183,3750,4,2,2015,4,16,43,6,ROCK QUARRY ROAD,,35.76073333,-78.61378056,1,0
1,183,3750,8,2,2015,1,17,52,6,EDENTON STREET,,35.77991944,-78.61941111,1,1
1,183,3750,9,2,2015,2,3,30,6,OLD WAKE FROEST ROAD,,35.86455278,-78.59693611,1,1
1,183,0,24,2,2015,3,10,10,2,US-64,,35.80708611,-78.42154167,1,0
3,193,0,14,2,2015,7,17,20,4,CR-1317,,36.196925,-81.25240278,2,1
3,195,0,1,2,2015,1,1,5,3,SR-58,,35.81819444,-77.93709722,1,0
1,195,0,6,2,2015,6,15,35,3,SR-58,,35.6794,-77.8617,1,0
1,19,0,1,3,2015,1,21,35,3,SR-1335,,34.14238056,-78.50263056,1,1
8,21,0,4,3,2015,4,14,43,3,SR-197,,35.77149722,-82.50713056,1,0
2,25,0,9,3,2015,2,22,15,3,SR-1171,,35.35144722,-80.64141667,1,0
1,35,2150,11,3,2015,4,12,18,6,5TH ST NE,,35.76029444,-81.32205278,1,0
1,45,4180,3,3,2015,3,15,4,6,S LAFAYETTE ST,,35.27161944,-81.55020556,1,0
2,59,0,17,3,2015,3,15,55,3,SR-1320,,35.98786944,-80.64991389,1,0
3,61,0,10,3,2015,3,10,15,3,SR-1546,,35.06221944,-77.74835833,2,0
1,63,1360,4,3,2015,4,10,1,6,MT MORIAH RD,DANZIGER DR,35.94853333,-78.99448333,1,0
1,67,5120,9,3,2015,2,15,25,6,WRIGHT ST,,36.06113889,-80.23568889,1,0
4,67,5120,12,3,2015,5,21,37,6,CARVER SCHOOL RD,,36.12406111,-80.20612778,1,1
3,67,4797,4,3,2015,4,1,23,2,US-158,,36.16871944,-80.13349722,1,0
6,81,1940,22,2,2015,1,15,21,6,HIGH POINT RD,,36.02581111,-79.87480556,1,1
3,81,0,16,3,2015,2,5,57,3,SR-62,,35.91641667,-79.76572222,1,0
3,81,1940,17,3,2015,3,23,25,6,BATTLEGROUND AVE,MILL ST,36.102025,-79.82359722,1,1
3,181,2120,12,3,2015,5,10,45,6,THOMPSON ST,,99.9999,999.9999,1,0
1,97,0,11,3,2015,4,11,50,3,SR-1907,,35.78569167,-80.88884167,1,0
1,101,0,1,3,2015,1,2,48,3,SR-2134,,35.56646667,-78.24440833,1,1
1,101,0,11,3,2015,4,23,0,3,SR-1137,,35.323425,-78.38755556,1,1
1,119,870,8,3,2015,1,20,35,6,ALBERMARLE RD,,35.20258611,-80.72619444,1,0
2,119,870,14,3,2015,7,5,58,6,JOSH BIRMINGHAM PKWY,,35.23042778,-80.93655278,1,1
1,127,3788,6,3,2015,6,12,4,3,SR-1425,,36.05080833,-77.9873,1,0
3,127,0,15,3,2015,1,14,36,3,SR-1134,NC-581,35.8287,-78.11216389,1,0
1,133,0,11,3,2015,4,15,2,3,SR-1229,,34.88193611,-77.57813611,1,1
1,147,0,15,3,2015,1,20,34,3,SR-33,,35.60918611,-77.32906389,1,0
2,159,4070,8,3,2015,1,14,35,6,MAJOLICA RD,EVERWOOD LN,35.68918889,-80.53556111,1,0
3,163,0,4,3,2015,4,10,26,3,SR-1294,,34.91074444,-78.34494722,1,0
2,171,0,21,3,2015,7,13,16,3,SR-1399,,36.47886944,-80.75336389,1,1
1,189,0,6,3,2015,6,12,50,2,US-321,,36.22325278,-81.70630833,1,0
4,191,0,15,3,2015,1,10,46,3,SR-1333,,35.52698611,-78.08925,1,0
1,199,0,10,3,2015,3,11,35,3,SR-197,,35.91531111,-82.2862,1,1
1,129,0,13,1,2015,3,13,25,3,SR-2087,,34.26812222,-77.87901667,1,0
3,183,3750,14,1,2015,4,17,20,6,POOLE RD,NEW HOPE RD,35.76525556,-78.55924722,1,0
3,37,0,5,2,2015,5,15,8,2,US-64,SR-1716,35.75241111,-79.18870833,1,0
3,67,4797,2,2,2015,2,15,24,2,US-158,NC-66,36.16494167,-80.13731667,1,0
2,67,5120,12,2,2015,5,13,17,6,TISE AVE,MCCREGRY ST,36.14353889,-80.23228333,1,0
1,81,3665,8,2,2015,1,13,3,3,SR-3420,,35.96554167,-79.76511944,1,0
2,159,4070,1,2,2015,1,18,35,6,JAKE ALEXANDER BLVD,,35.70257222,-80.50443333,1,1
4,161,1680,8,2,2015,1,13,49,6,MOUNTAINVIEW ST,,35.35758611,-81.87040556,1,0
3,183,3750,6,2,2015,6,19,50,2,US-401,,35.84608611,-78.566425,1,0
2,187,3670,4,2,2015,4,11,3,2,US-64,,35.86601111,-76.72482222,1,0
1,1,1900,17,3,2015,3,8,5,1,I-40,,36.0662,-79.37915556,1,0
1,13,0,21,3,2015,7,19,3,3,SR-99,,35.58801389,-76.65443889,1,0
1,51,1670,16,3,2015,2,20,28,6,GILLESPIE ST,,35.05085278,-78.87886667,1,0
1,57,0,24,3,2015,3,21,49,3,SR-150,,35.854325,-80.3258,1,1
2,57,2620,24,3,2015,3,22,9,6,COTTON GROVE RD,,35.79910833,-80.26282222,1,0
3,61,0,22,3,2015,1,4,33,3,SR-1827,,34.75155,-77.704475,3,1
5,63,1360,11,3,2015,4,19,50,6,FAYETTEVILLE RD,,35.91596111,-78.93216667,1,1
1,63,1360,20,3,2015,6,16,5,6,DUKE ST,STADIUM DR,36.03353333,-78.90593333,1,0
3,63,1360,31,3,2015,3,18,39,3,SR-55,,35.95911944,-78.89313611,1,0
1,65,0,8,3,2015,1,1,25,3,SR-1523,,35.87099444,-77.50254722,1,1
1,71,0,26,3,2015,5,9,45,3,SR-1446,,35.33867222,-81.27643056,1,0
1,75,0,26,3,2015,5,17,11,3,SR-143,,35.32571389,-83.80354444,1,0
2,81,0,20,3,2015,6,6,26,3,SR-3621,SR-3399,35.93083333,-79.73930556,1,0
2,85,0,29,3,2015,1,21,15,3,SR-1120,,35.26808611,-78.882925,1,0
1,87,0,31,3,2015,3,13,45,2,US-276,,35.48541944,-82.98436667,1,0
1,105,0,25,3,2015,4,21,45,3,SR-1182,,35.36263611,-79.24895833,1,1
3,119,870,28,3,2015,7,20,13,6,SOUTH BLVD,,35.16624444,-80.87613056,1,1
3,119,870,31,3,2015,3,16,43,6,MT HOLLY RD,WINDING CANYON DR,35.28311667,-80.92551944,1,0
3,127,0,21,3,2015,7,16,9,3,SR-1524,SR-1544,36.03855833,-77.85138333,1,0
1,141,0,13,3,2015,6,13,2,3,SR-1309,,34.71464722,-77.98845278,1,0
1,141,0,18,3,2015,4,19,40,3,SR-1561,,34.41339444,-77.60043611,1,0
1,145,0,4,3,2015,4,18,44,3,SR-1542,,36.37678333,-78.95870556,1,0
1,145,0,20,3,2015,6,4,33,3,SR-1536,,36.39373611,-78.98106667,1,0
1,147,0,22,3,2015,1,20,37,3,SR-1206,,35.58090556,-77.48796389,1,1
1,157,0,21,3,2015,7,20,11,3,SR-1991,,36.41193333,-79.72200556,1,1
2,163,0,25,3,2015,4,17,31,3,SR-55,SR-1643,35.25346111,-78.42531111,1,0
1,171,0,28,3,2015,7,0,19,3,SR-1345,,36.49459444,-80.790675,1,0
2,183,3750,8,3,2015,1,6,35,6,S NEW HOPE RD,,35.74973333,-78.56436944,1,1
1,183,3750,20,3,2015,6,4,37,6,N NEW HOPE RD,,35.83733611,-78.57048333,1,1
2,189,0,29,3,2015,1,20,20,3,SR-1508,,36.19996111,-81.55021944,1,1
3,191,0,23,3,2015,2,10,52,2,US-70,,35.40065278,-77.98324722,1,1
1,163,0,23,2,2015,2,13,8,4,CR-1932,,34.95975556,-78.27583889,1,0
3,1,0,28,3,2015,7,2,11,4,CR-1712,,36.12343889,-79.41974167,1,1
1,17,0,24,3,2015,3,6,31,4,CR-1003,,34.61484444,-78.68943333,1,0
3,21,170,24,3,2015,3,14,28,3,SR-63,,35.59299167,-82.60353333,1,0
2,21,0,26,3,2015,5,22,14,2,US-19,,35.55757778,-82.63985278,1,2
6,23,0,27,3,2015,6,12,55,1,I-40,,35.71775278,-81.71668333,1,0
2,25,0,27,3,2015,6,21,18,4,CR-2622,,35.39581389,-80.43309722,1,1
1,33,0,26,3,2015,5,20,52,4,CR-1106,,36.27934722,-79.41826389,1,1
3,49,3250,26,3,2015,5,9,10,6,OLD US 70,,35.15529167,-77.13741944,1,1
2,51,1670,31,3,2015,3,22,53,6,BRAGG BLVD,,35.103175,-78.95910833,1,1
3,61,0,28,3,2015,7,21,46,4,CR-1301,CR-1329,35.113025,-78.14799167,1,0
6,69,0,31,3,2015,3,8,54,2,US-401,CR-1401,36.08437222,-78.31454722,1,0
2,93,0,26,3,2015,5,20,21,3,SR-211,,34.98604444,-79.24120278,1,0
5,151,4640,28,3,2015,7,2,9,6,COLONIAL CLUB DR,,35.87708611,-80.04445833,1,1
3,179,0,4,3,2015,4,23,43,4,CR-1312,,34.99196944,-80.81308611,1,1
3,171,1480,9,3,2015,2,15,38,6,CC CAMP RD,JOHNSON RIDGE RD,36.274725,-80.84292778,1,0
2,1,0,3,4,2015,6,18,25,3,SR-2369,SR-1005,35.88841389,-79.44495278,1,0
2,1,0,4,4,2015,7,19,21,3,SR-2138,,36.032725,-79.32510556,1,1
1,1,700,16,4,2015,5,16,11,6,YORK RD,,36.10310278,-79.48584167,1,0
3,1,700,11,4,2015,7,17,18,6,N MEBANE ST,PIEDMONT WAY,36.09350833,-79.41626389,1,1
3,15,0,3,4,2015,6,22,20,3,SR-1500,,35.96278056,-76.94915278,1,1
1,19,0,17,4,2015,6,21,36,3,SR-1143,,33.92405278,-78.409725,1,1
3,21,0,7,4,2015,3,15,16,1,I-40,,35.55561667,-82.61743611,1,0
3,21,170,17,4,2015,6,19,46,3,SR-3495,SR-3522,35.46326389,-82.5227,1,1
1,25,0,11,4,2015,7,5,32,3,SR-73,,35.41595278,-80.53223611,1,0
3,25,1040,22,4,2015,4,22,43,6,BRUTON SMITH BLVD,I-85 RAMP,35.35233611,-80.68813611,1,1
2,35,0,10,4,2015,6,13,14,3,SR-1400,,35.7687,-81.27585,1,1
5,39,0,11,4,2015,7,20,32,3,SR-1428,,35.19368056,-83.87251389,2,1
3,45,0,19,4,2015,1,10,22,3,SR-226,,35.27568889,-81.53283611,1,0
4,49,0,12,4,2015,1,11,36,2,US-70,,35.09239444,-77.03766944,1,0
3,51,0,5,4,2015,1,10,58,3,SR-1006,,35.03670556,-78.75317222,1,0
4,53,0,22,4,2015,4,17,17,2,US-158,,36.30140278,-76.21810833,1,0
2,63,1360,8,4,2015,4,18,50,6,DEARBORN DR,,36.03802778,-78.87710556,1,0
5,65,3930,15,4,2015,4,22,23,6,LEGGETT RD,,35.96158889,-77.76980556,1,0
5,71,0,4,4,2015,7,23,36,3,SR-273,,35.26838889,-81.02771944,1,0
3,81,1940,10,4,2015,6,13,55,1,I-85,,36.05895,-79.66144444,1,0
1,81,1940,17,4,2015,6,14,25,1,I-40,,36.09081389,-79.99206667,1,1
2,97,0,7,4,2015,3,21,4,3,SR-1914,,35.88141944,-80.82670278,1,0
2,101,0,3,4,2015,6,1,56,3,SR-1536,,35.53883333,-78.61226667,1,1
8,101,0,19,4,2015,1,16,42,3,SR-42,,35.63383889,-78.49473056,1,0
1,105,4090,10,4,2015,6,2,8,6,WOODLAND AVE,,35.46523889,-79.16326111,1,1
3,107,0,10,4,2015,6,17,39,2,US-258,,35.068775,-77.64056944,1,1
5,109,0,1,4,2015,4,20,35,3,SR-150,,35.46536389,-81.269275,1,0
1,111,0,20,4,2015,2,18,52,3,SR-1235,,35.61327222,-82.1644,1,1
2,113,0,18,4,2015,7,23,6,3,SR-28,,35.14500556,-83.30558611,1,1
1,115,0,24,4,2015,6,15,47,1,I-26,,35.83514722,-82.52643333,1,0
2,119,870,15,4,2015,4,11,59,6,SOUTH BLVD,,35.166175,-80.87621667,1,0
1,125,0,5,4,2015,1,2,33,3,SR-1831,,35.29654722,-79.35890833,1,1
2,125,0,6,4,2015,2,5,22,3,SR-24,,35.40425,-79.57429167,1,0
1,127,0,5,4,2015,1,3,19,3,SR-1417,,36.035025,-77.95994167,1,1
7,127,3930,4,4,2015,7,17,11,6,GOLDROCK RD,SHANK DR,35.99627222,-77.80615278,1,0
1,133,0,10,4,2015,6,5,20,3,SR-1324,SR-1327,34.80684444,-77.35624167,1,1
1,147,0,6,4,2015,2,19,17,3,SR-1726,,35.57792778,-77.32142222,1,1
3,147,0,12,4,2015,1,1,42,3,SR-1127,,35.56196111,-77.44560833,1,1
2,147,1950,15,4,2015,4,16,36,2,US-264,WILLIAMS RD,35.61403611,-77.65966111,1,0
2,151,160,11,4,2015,7,13,47,2,US-220,,35.70861944,-79.82888333,1,0
1,151,0,12,4,2015,1,10,59,3,SR-2845,,35.63969167,-79.71360556,1,0
1,155,0,7,4,2015,3,18,2,3,SR-1963,,34.67896111,-78.85236389,1,0
4,155,0,10,4,2015,6,15,10,3,SR-1514,,34.65108611,-79.15502222,1,0
3,155,0,11,4,2015,7,19,6,3,SR-130,SR-2435,34.53708333,-79.29236667,1,0
1,159,0,2,4,2015,5,6,42,3,SR-1002,,35.59859444,-80.22489444,1,0
2,159,0,11,4,2015,7,23,19,3,SR-1756,SR-1754,35.68375,-80.75361667,1,1
1,163,0,17,4,2015,6,13,11,3,SR-1308,,35.02745556,-78.39960278,1,0
1,163,0,20,4,2015,2,17,9,3,SR-1002,,35.24194167,-78.58072778,1,0
2,167,0,3,4,2015,6,15,26,3,SR-1740,,35.25766944,-80.12219722,1,0
4,167,3280,11,4,2015,7,6,19,2,US-52,SR-8,35.43786111,-80.21744722,1,0
1,175,0,5,4,2015,1,14,37,6,GRASSY RIDGE RD,,35.09723056,-82.95156667,1,0
3,175,0,6,4,2015,2,17,23,2,US-276,,35.27403333,-82.70429167,1,0
3,179,0,24,4,2015,6,22,20,3,SR-1005,,35.04766389,-80.82680833,1,0
3,183,0,4,4,2015,7,10,14,3,SR-1003,,35.91578056,-78.45198611,2,0
2,183,3750,14,4,2015,3,10,17,1,I-440,,35.83325556,-78.67502778,1,0
2,195,0,1,4,2015,4,16,23,3,SR-1131,,35.81546667,-77.90048889,1,0
6,195,0,3,4,2015,6,15,48,3,SR-58,,35.71448889,-77.89206111,2,0
2,13,4860,20,2,2015,6,13,26,6,W 5TH STREET,W 15TH STREET,35.56550833,-77.07609722,1,0
2,25,2063,31,3,2015,3,6,9,3,SR-49,ROBERTA ROAD,35.32223056,-80.64844722,1,0
1,81,0,29,3,2015,1,22,20,6,COQUINA KANE,HALSBROOK RD,35.97747778,-79.80828889,1,1
4,147,1950,12,3,2015,5,13,9,6,GREENVILLE BLVD,10TH STREET,35.60047222,-77.33499444,1,0
2,159,0,29,3,2015,1,6,18,4,CR-1353,CR-1355,35.54412222,-80.71839722,1,1
1,183,3750,15,3,2015,1,13,47,6,BROOKVIEW COURT,,35.89901667,-78.71736111,1,0
4,3,0,11,4,2015,7,16,43,3,SR-16,CR-1331,35.96484167,-81.19374444,1,0
5,9,0,14,4,2015,3,11,52,3,SR-163,CR-1155,36.37141944,-81.453225,1,0
1,17,0,20,4,2015,2,3,49,2,US-701,,34.50478056,-78.654675,1,0
1,21,170,25,4,2015,7,1,56,6,TAFT AVE,,35.54623889,-82.53121111,1,1
1,25,3035,29,4,2015,4,20,38,3,SR-24,,35.25326944,-80.49129167,1,1
2,31,0,27,4,2015,2,11,45,3,SR-101,CR-1475,34.82712778,-76.70395278,1,0
1,35,0,18,4,2015,7,23,36,3,SR-10,,35.67706389,-81.11480833,1,0
1,37,0,28,4,2015,3,10,8,4,CR-1916,,35.59176389,-79.03926944,1,0
3,57,0,29,4,2015,4,15,32,4,CR-1844,CR-1842,35.84013889,-80.22888056,1,0
4,63,1360,25,4,2015,7,1,33,6,S MIAMI BLVD,,35.9212,-78.84842222,1,1
3,71,0,23,4,2015,5,13,21,3,SR-275,SR-1327,35.29145278,-81.23875556,1,0
1,71,1800,26,4,2015,1,5,24,1,I-85,,35.28407778,-81.19019444,1,0
1,81,0,24,4,2015,6,0,48,1,I-85,,35.9783,-79.90735,1,0
1,93,0,10,4,2015,6,5,38,3,SR-1436,SR-1001,34.87797222,-79.15164444,1,0
1,97,4430,18,4,2015,7,20,12,6,G BAGNAL BLVD,OPAL ST,35.77172778,-80.87381111,1,0
1,97,0,30,4,2015,5,19,4,1,I-77,,35.84970556,-80.85941667,1,0
2,101,0,24,4,2015,6,7,44,3,SR-42,,35.6337,-78.49468889,1,0
1,105,4090,13,4,2015,2,10,7,6,S HORNER BLVD,,35.46329444,-79.149825,1,0
3,119,3095,14,4,2015,3,16,1,6,BLAIR RD,CONNELL RD,35.20438889,-80.63291944,1,0
4,119,870,20,4,2015,2,1,53,1,I-77,,35.21451389,-80.87289167,3,1
3,119,870,25,4,2015,7,7,13,6,CARMEL RD,,35.07511389,-80.85929444,1,0
3,125,0,24,4,2015,6,20,49,3,SR-1216,,35.22724722,-79.45416389,2,1
5,125,4270,30,4,2015,5,19,19,2,US-15/501,,35.27445833,-79.43459722,1,1
1,67,5120,6,4,2015,2,23,28,6,SHIPYARD BLVD,,99.9999,999.9999,1,1
2,133,2330,17,4,2015,6,7,52,3,SR-24,,34.74446667,-77.39101111,1,0
5,133,3830,28,4,2015,3,14,30,2,US-258,,34.88752222,-77.54805278,2,0
2,147,1660,8,4,2015,4,14,23,2,US-264,,35.58993333,-77.61483056,1,0
3,155,0,20,4,2015,2,17,7,1,I-74,,34.73910833,-79.32824444,1,0
3,163,0,21,4,2015,3,22,45,4,CR-1229,,34.98945833,-78.353225,1,1
2,165,0,22,4,2015,4,17,6,2,US-15,,34.68870278,-79.53208333,1,1
2,169,0,21,4,2015,3,16,33,4,CR-1166,,36.35577222,-80.36698333,1,0
6,171,3170,17,4,2015,6,15,0,2,US-258,,36.50487222,-80.60765556,1,0
6,171,3170,16,4,2015,5,17,8,6,FORREST DRIVE,FRANKLIN ROAD,36.478125,-80.62244722,1,0
1,181,0,24,4,2015,6,23,25,3,SR-39,,36.37816111,-78.41639167,1,1
2,179,2930,24,4,2015,6,11,46,2,US-74,,34.98584167,-80.36983611,1,0
2,183,0,17,4,2015,6,5,53,4,CR-1006,,35.608575,-78.68658611,1,0
2,183,2230,20,4,2015,2,99,99,6,HOLLY SPRINGS ROAD,LINKSLAND DRIVE,35.65707778,-78.80986667,1,0
1,183,3750,29,4,2015,4,21,11,6,NEW BERN AVE,,35.78879444,-78.58725556,1,0
1,187,0,25,4,2015,7,7,38,4,CR-1126,CR-1180,35.84919167,-76.56128333,1,0
